user_id,product_id,preference_score
8600,27,0.45
8600,572,0.34
8600,702,0.72
8600,17,0.65
8600,229,0.78
8600,425,0.38
8600,347,0.37
8600,297,0.4
8600,30,0.3
8600,705,0.18
8600,538,0.84
8600,339,0.66
8600,855,0.43
8600,366,0.18
8600,937,0.99
8600,951,0.9
8600,670,0.63
8600,211,0.4
8600,201,0.64
8600,677,0.96
8600,367,0.32
8600,266,0.62
8600,398,0.5
8600,452,0.66
8600,388,0.54
8600,175,0.72
8600,654,0.19
8600,932,0.97
8600,142,0.71
8600,92,0.11
8600,243,0.65
8600,516,0.13
8600,773,0.68
8600,858,0.44
8600,305,0.33
8600,778,0.22
8600,36,0.61
8600,622,0.73
8600,144,0.99
8600,217,0.83
8600,82,0.73
8600,239,0.48
8600,700,0.34
8600,490,0.17
8600,500,0.6
8600,128,0.46
8600,60,0.75
8600,881,0.22
8600,998,0.33
8600,155,0.98
8600,456,0.98
8600,759,0.6
8600,632,0.37
8600,801,0.1
8600,753,0.29
8600,171,0.85
8600,473,0.45
8600,341,1.0
8600,569,0.7
8600,47,0.92
8600,843,0.66
8600,522,0.6
8600,258,0.81
8600,592,0.18
8600,679,0.99
8600,524,0.23
8600,349,0.56
8600,636,0.44
8600,987,0.89
8600,928,0.31
8600,102,0.15
8600,45,0.6
8600,278,0.85
8600,922,0.61
8600,716,0.36
8600,742,0.83
8600,874,0.36
8600,888,0.98
8600,152,0.27
8600,304,0.89
8600,618,0.33
8600,752,0.36
8600,125,0.92
8601,513,0.75
8601,306,0.47
8601,864,0.22
8601,919,0.48
8601,933,0.53
8601,643,0.59
8601,303,0.45
8601,770,0.41
8601,587,0.78
8601,842,0.79
8601,443,0.82
8601,853,0.16
8601,688,0.33
8601,384,0.27
8601,330,0.15
8601,648,0.94
8601,634,0.93
8601,579,0.85
8601,336,0.57
8601,627,0.64
8601,482,0.98
8601,535,0.23
8601,588,0.37
8601,555,0.28
8601,430,0.71
8601,341,0.83
8601,183,0.77
8601,881,0.85
8601,967,0.32
8601,502,0.7
8601,449,0.63
8601,490,0.72
8601,755,0.36
8601,917,0.62
8601,701,0.48
8601,194,0.17
8601,370,0.62
8601,642,0.4
8601,226,0.79
8601,660,0.9
8601,712,0.92
8601,15,0.41
8601,216,0.22
8601,769,0.95
8601,190,0.45
8601,989,0.6
8601,108,0.46
8601,50,0.36
8601,580,0.4
8601,205,0.12
8601,884,0.2
8601,777,0.13
8601,810,0.81
8601,980,0.83
8601,825,0.19
8601,394,0.47
8601,669,0.53
8601,830,1.0
8601,480,0.86
8601,700,0.36
8601,801,0.3
8601,402,0.66
8601,71,0.39
8601,189,0.71
8601,869,0.65
8601,730,0.9
8601,909,0.36
8601,900,0.28
8601,450,0.57
8601,722,0.69
8601,760,0.76
8601,238,0.32
8601,359,0.82
8601,678,0.72
8601,624,0.68
8601,714,0.87
8601,244,0.4
8601,321,0.24
8601,689,0.98
8601,247,0.48
8601,434,0.2
8601,787,0.27
8601,375,0.44
8601,870,0.82
8601,413,0.53
8601,583,0.24
8601,180,0.69
8601,188,0.89
8601,329,0.63
8601,533,0.31
8601,667,0.91
8601,155,0.42
8601,495,0.61
8601,988,0.11
8601,340,0.42
8601,733,0.3
8601,177,0.8
8601,531,0.48
8601,723,0.28
8601,553,0.84
8602,496,0.36
8602,494,0.93
8602,408,0.6
8602,890,0.57
8602,405,0.16
8602,918,0.58
8602,980,0.76
8602,300,0.14
8602,313,0.88
8602,642,0.37
8602,986,0.93
8602,89,0.83
8602,255,0.33
8602,189,0.4
8602,462,0.77
8602,44,0.91
8602,763,0.59
8602,306,0.9
8602,425,0.74
8602,932,0.32
8602,647,0.3
8602,314,0.2
8602,893,0.99
8602,723,0.53
8602,883,0.94
8602,339,0.14
8602,871,0.6
8602,525,0.83
8602,354,0.83
8602,281,0.24
8602,851,0.54
8602,111,0.73
8602,18,0.47
8602,487,0.33
8602,645,0.85
8602,737,0.15
8602,265,0.93
8602,374,0.47
8602,970,0.64
8602,610,0.31
8602,830,0.76
8602,256,0.46
8602,754,0.78
8602,458,0.87
8602,781,0.92
8602,465,0.63
8602,74,0.2
8602,352,0.11
8602,51,0.2
8602,415,0.59
8602,121,0.57
8602,663,0.29
8602,126,0.59
8602,536,0.12
8602,154,0.63
8602,135,0.29
8602,220,0.13
8602,671,0.63
8602,823,0.49
8602,630,0.18
8602,570,0.15
8602,855,0.96
8602,140,0.92
8602,945,0.28
8602,605,0.15
8602,566,0.7
8602,286,0.7
8602,193,0.85
8602,36,0.56
8602,708,0.46
8602,50,0.24
8602,479,0.3
8602,432,0.7
8602,552,0.37
8602,960,0.2
8602,318,0.92
8602,12,0.57
8602,738,0.55
8602,236,0.92
8602,675,0.17
8602,979,0.27
8602,158,0.15
8602,261,0.81
8602,335,0.69
8602,498,0.13
8602,199,0.47
8602,471,0.81
8602,81,0.32
8602,882,0.11
8602,435,0.11
8602,46,0.42
8602,965,0.87
8602,797,0.7
8602,204,0.73
8602,759,0.79
8602,143,0.17
8602,434,0.64
8602,548,0.29
8602,546,0.49
8602,624,0.95
8603,569,0.3
8603,109,0.54
8603,327,0.29
8603,55,0.69
8603,170,0.57
8603,51,0.66
8603,940,0.51
8603,72,0.6
8603,293,0.35
8603,920,0.93
8603,365,0.3
8603,290,0.31
8603,858,0.3
8603,353,0.22
8603,815,0.73
8603,696,0.53
8603,788,0.95
8603,809,0.44
8603,412,0.48
8603,435,0.19
8603,484,0.68
8603,358,0.57
8603,711,0.12
8603,950,0.28
8603,298,0.66
8603,536,0.88
8603,89,0.47
8603,173,0.87
8603,989,0.71
8603,16,0.64
8603,179,0.35
8603,511,0.67
8603,919,0.75
8603,228,0.17
8603,277,0.39
8603,702,0.83
8603,817,0.45
8603,220,0.61
8603,319,0.59
8603,937,0.64
8603,312,0.64
8603,221,0.36
8603,24,0.73
8603,673,0.67
8603,402,0.92
8603,292,0.96
8603,723,0.62
8603,838,0.49
8603,540,0.74
8603,160,0.38
8603,403,0.51
8603,81,0.27
8603,468,0.34
8603,676,0.18
8603,494,0.44
8603,985,0.42
8603,171,0.61
8603,683,1.0
8603,345,0.72
8603,739,0.87
8603,143,0.37
8603,747,0.53
8603,953,0.62
8603,649,0.61
8603,466,0.12
8603,800,0.81
8603,983,0.94
8603,113,0.9
8603,994,0.49
8603,429,0.84
8603,894,0.82
8603,328,0.74
8603,724,0.97
8603,990,0.1
8603,700,0.75
8603,226,0.51
8603,842,0.95
8603,570,0.87
8603,288,0.83
8603,933,0.68
8603,48,0.24
8603,430,0.69
8603,965,0.73
8603,156,0.46
8603,665,0.37
8603,589,0.19
8603,489,0.94
8603,772,0.77
8603,94,0.41
8603,883,0.92
8603,281,0.8
8603,62,0.76
8603,729,0.36
8603,625,0.19
8603,863,0.22
8603,443,0.6
8603,566,0.23
8603,895,0.4
8603,678,0.31
8603,898,0.54
8604,398,0.42
8604,958,0.38
8604,956,0.44
8604,436,0.32
8604,9,0.94
8604,496,0.95
8604,507,0.39
8604,680,0.6
8604,868,0.13
8604,298,0.21
8604,646,0.13
8604,549,0.57
8604,724,0.22
8604,457,0.46
8604,758,0.43
8604,955,0.75
8604,306,0.46
8604,984,0.99
8604,959,0.49
8604,694,0.66
8604,878,0.73
8604,564,0.61
8604,93,0.71
8604,661,0.22
8604,879,0.98
8604,913,0.21
8604,900,0.46
8604,96,0.28
8604,75,0.25
8604,522,0.61
8604,910,0.39
8604,826,0.95
8604,546,0.25
8604,153,0.33
8604,847,0.93
8604,58,0.8
8604,216,0.53
8604,926,0.69
8604,382,0.22
8604,364,0.73
8604,562,0.66
8604,163,0.28
8604,329,0.5
8604,988,0.88
8604,104,0.27
8604,116,0.22
8604,247,0.49
8604,567,0.69
8604,654,0.61
8604,999,0.84
8604,19,0.92
8604,767,0.95
8604,508,0.37
8604,167,0.91
8604,601,0.55
8604,497,0.56
8604,21,0.34
8604,779,0.93
8604,671,0.33
8604,171,0.75
8604,203,0.12
8604,411,0.47
8604,190,0.64
8604,714,0.75
8604,160,0.84
8604,319,0.59
8604,27,0.31
8604,273,0.27
8604,472,0.79
8604,8,0.44
8604,594,0.24
8604,424,0.98
8604,265,0.52
8604,515,0.97
8604,463,0.32
8604,747,0.87
8604,814,0.74
8604,468,0.96
8604,603,0.77
8604,761,0.45
8604,970,0.73
8604,555,0.2
8604,222,0.15
8604,552,0.25
8604,790,0.79
8604,390,0.98
8604,98,0.1
8604,179,0.59
8604,660,0.86
8604,219,0.81
8604,474,0.93
8604,612,0.8
8604,432,0.22
8604,372,0.33
8604,487,0.41
8604,413,0.14
8604,836,0.36
8604,13,0.7
8604,914,0.49
8604,106,0.53
8605,386,0.52
8605,506,0.22
8605,844,0.18
8605,295,0.86
8605,329,0.8
8605,452,0.87
8605,842,0.29
8605,661,0.64
8605,527,0.36
8605,92,0.62
8605,378,0.99
8605,377,0.41
8605,930,0.55
8605,348,0.81
8605,857,0.13
8605,320,0.5
8605,364,0.62
8605,577,0.89
8605,201,0.74
8605,61,0.52
8605,591,0.18
8605,680,0.22
8605,764,0.6
8605,934,0.71
8605,987,0.14
8605,722,0.32
8605,373,0.65
8605,132,0.53
8605,654,0.15
8605,646,0.66
8605,976,0.6
8605,635,0.5
8605,259,0.74
8605,98,0.6
8605,469,0.96
8605,832,0.85
8605,367,0.95
8605,356,0.51
8605,400,0.15
8605,152,0.97
8605,531,0.62
8605,139,0.64
8605,238,0.27
8605,184,0.3
8605,567,0.13
8605,902,0.44
8605,690,0.89
8605,189,0.82
8605,71,0.62
8605,583,0.45
8605,872,0.59
8605,949,0.32
8605,179,0.81
8605,496,0.61
8605,76,0.51
8605,664,0.49
8605,341,0.36
8605,940,0.84
8605,4,0.89
8605,783,0.63
8605,165,0.46
8605,864,0.78
8605,253,0.89
8605,601,0.9
8605,451,0.59
8605,735,0.13
8605,692,0.17
8605,47,0.37
8605,849,0.44
8605,662,0.84
8605,93,0.37
8605,933,0.34
8605,278,0.76
8605,293,0.82
8605,534,0.5
8605,546,0.1
8605,544,0.22
8605,911,0.92
8605,108,0.33
8605,536,0.37
8605,610,0.61
8605,241,0.54
8605,211,0.33
8605,884,0.1
8605,447,0.15
8605,530,0.99
8605,992,0.76
8605,756,0.84
8605,687,0.16
8605,788,0.31
8605,759,0.13
8605,504,0.9
8605,774,0.22
8605,612,0.7
8605,524,0.81
8605,450,0.97
8605,322,0.29
8605,854,0.4
8605,515,0.12
8605,44,0.91
8606,867,0.58
8606,75,0.85
8606,156,0.55
8606,505,0.42
8606,619,0.55
8606,574,0.86
8606,149,0.92
8606,692,0.94
8606,146,0.62
8606,438,0.61
8606,50,0.13
8606,464,0.95
8606,67,0.32
8606,477,0.28
8606,918,0.26
8606,792,0.17
8606,931,0.95
8606,914,0.79
8606,452,0.37
8606,270,0.14
8606,216,0.36
8606,887,0.45
8606,512,0.27
8606,393,0.36
8606,502,0.62
8606,701,0.22
8606,68,0.8
8606,798,0.92
8606,785,0.58
8606,740,0.28
8606,385,0.74
8606,586,0.65
8606,955,0.37
8606,330,0.23
8606,733,0.24
8606,815,0.74
8606,212,0.18
8606,445,0.72
8606,56,0.84
8606,655,0.13
8606,812,0.38
8606,93,0.71
8606,872,0.14
8606,198,0.99
8606,561,0.2
8606,425,0.37
8606,34,0.71
8606,311,0.79
8606,570,0.11
8606,203,0.94
8606,362,0.66
8606,24,0.18
8606,358,0.28
8606,635,0.37
8606,138,0.65
8606,552,0.42
8606,315,0.73
8606,527,0.62
8606,444,0.2
8606,801,0.54
8606,495,0.16
8606,874,0.28
8606,539,0.86
8606,218,0.82
8606,74,0.24
8606,197,0.36
8606,828,0.67
8606,196,0.47
8606,462,0.42
8606,111,0.32
8606,440,0.93
8606,191,0.14
8606,537,0.71
8606,661,0.67
8606,101,0.97
8606,498,0.18
8606,615,0.51
8606,975,0.28
8606,481,0.41
8606,113,0.3
8606,302,0.44
8606,52,0.73
8606,465,0.62
8606,945,0.45
8606,77,0.31
8606,922,0.66
8606,718,0.44
8606,355,0.43
8606,384,0.35
8606,73,0.71
8606,437,0.13
8606,549,0.2
8606,780,0.16
8606,87,0.57
8606,954,0.81
8606,562,0.96
8606,637,0.85
8606,484,0.16
8606,160,0.69
8606,182,0.7
8607,194,0.16
8607,109,0.26
8607,923,0.53
8607,501,0.73
8607,252,0.32
8607,830,0.87
8607,281,0.5
8607,534,0.16
8607,809,0.49
8607,981,0.28
8607,376,0.48
8607,994,0.77
8607,245,0.41
8607,684,0.41
8607,272,0.84
8607,25,0.14
8607,170,0.7
8607,338,0.84
8607,797,0.98
8607,412,0.6
8607,111,0.58
8607,587,0.57
8607,494,0.86
8607,152,0.87
8607,529,0.65
8607,999,0.13
8607,233,0.58
8607,430,0.61
8607,576,0.56
8607,18,0.14
8607,584,0.96
8607,30,0.11
8607,755,0.25
8607,163,0.97
8607,403,0.23
8607,738,0.16
8607,301,0.8
8607,864,0.93
8607,634,0.65
8607,292,0.35
8607,984,0.8
8607,250,0.43
8607,58,0.89
8607,458,0.57
8607,667,0.14
8607,749,0.49
8607,381,0.39
8607,21,0.97
8607,477,0.28
8607,39,0.94
8607,815,0.81
8607,810,0.21
8607,563,0.46
8607,165,0.23
8607,932,0.28
8607,29,0.96
8607,422,0.1
8607,980,0.19
8607,855,0.75
8607,779,0.41
8607,919,0.16
8607,419,0.75
8607,402,0.11
8607,706,0.94
8607,420,0.86
8607,486,0.61
8607,606,0.91
8607,386,0.66
8607,697,0.71
8607,585,0.43
8607,480,0.75
8607,193,0.25
8607,465,0.73
8607,172,0.99
8607,778,0.34
8607,571,0.73
8607,63,0.92
8607,920,0.76
8607,187,0.49
8607,204,0.5
8607,138,0.98
8607,307,0.73
8607,752,0.86
8607,153,0.73
8607,254,0.8
8607,479,0.72
8607,207,0.17
8607,372,0.54
8607,460,0.63
8607,351,0.98
8607,279,0.21
8607,647,0.78
8607,735,0.7
8607,964,0.71
8607,265,0.8
8607,869,0.82
8607,940,0.38
8607,774,0.56
8607,162,0.4
8607,813,0.97
8608,717,0.98
8608,431,0.52
8608,912,0.6
8608,589,0.27
8608,864,0.91
8608,714,0.23
8608,89,0.69
8608,263,0.66
8608,304,0.18
8608,585,0.68
8608,245,0.62
8608,139,0.92
8608,311,0.61
8608,951,0.73
8608,58,0.46
8608,200,0.13
8608,46,0.93
8608,346,0.75
8608,973,0.63
8608,371,0.16
8608,24,0.83
8608,872,0.35
8608,45,0.64
8608,952,0.75
8608,552,0.17
8608,382,0.72
8608,275,0.92
8608,93,0.63
8608,26,0.66
8608,496,0.88
8608,571,0.17
8608,499,0.46
8608,168,0.31
8608,359,0.48
8608,771,0.75
8608,759,0.56
8608,398,0.24
8608,123,0.61
8608,899,0.47
8608,793,0.94
8608,816,0.59
8608,215,0.86
8608,487,0.43
8608,197,0.77
8608,942,0.92
8608,531,0.93
8608,351,0.88
8608,391,0.75
8608,270,0.94
8608,85,0.15
8608,334,0.84
8608,506,0.55
8608,972,0.8
8608,825,0.89
8608,800,0.19
8608,20,0.63
8608,866,0.78
8608,846,0.31
8608,88,0.52
8608,411,0.3
8608,80,0.33
8608,393,0.42
8608,436,0.35
8608,55,0.47
8608,932,0.86
8608,908,0.43
8608,896,0.16
8608,418,0.88
8608,626,0.88
8608,41,0.52
8608,829,0.91
8608,976,0.23
8608,731,0.46
8608,594,0.77
8608,278,0.99
8608,425,0.38
8608,456,0.71
8608,18,0.73
8608,709,0.36
8608,370,0.44
8608,765,0.59
8608,410,0.31
8608,480,0.38
8608,450,0.23
8608,840,0.83
8608,630,0.11
8608,222,0.35
8608,688,0.24
8608,707,0.26
8608,423,0.83
8608,477,0.92
8608,213,0.14
8608,843,0.98
8608,47,0.22
8608,348,0.52
8608,164,0.87
8608,248,0.12
8608,768,0.31
8608,745,0.8
8608,539,0.17
8609,907,0.63
8609,102,0.16
8609,929,0.3
8609,739,0.88
8609,344,0.81
8609,870,0.53
8609,180,0.79
8609,696,0.9
8609,424,0.57
8609,310,0.62
8609,875,0.23
8609,255,0.3
8609,848,0.48
8609,475,0.23
8609,393,0.52
8609,523,0.94
8609,242,0.83
8609,602,0.21
8609,762,0.65
8609,679,0.26
8609,756,0.23
8609,450,0.82
8609,580,0.57
8609,945,0.38
8609,28,0.41
8609,557,0.1
8609,429,0.42
8609,276,0.81
8609,432,0.88
8609,193,0.96
8609,105,0.96
8609,457,0.8
8609,459,0.22
8609,882,0.66
8609,726,0.82
8609,994,0.58
8609,151,0.94
8609,204,0.66
8609,965,0.23
8609,29,0.73
8609,325,0.71
8609,698,0.41
8609,119,0.51
8609,779,0.19
8609,605,0.11
8609,100,0.57
8609,910,0.72
8609,409,0.57
8609,766,0.84
8609,340,0.3
8609,552,0.34
8609,74,0.85
8609,797,0.97
8609,760,0.39
8609,138,0.38
8609,531,0.33
8609,532,0.78
8609,206,0.14
8609,732,0.14
8609,778,0.59
8609,8,0.73
8609,209,0.39
8609,120,0.38
8609,597,0.76
8609,468,0.37
8609,705,0.26
8609,510,0.91
8609,516,0.57
8609,635,0.12
8609,223,0.47
8609,226,0.94
8609,934,0.82
8609,362,0.13
8609,568,0.58
8609,867,0.36
8609,316,0.7
8609,752,0.58
8609,911,0.16
8609,364,0.95
8609,497,0.85
8609,415,0.84
8609,483,0.59
8609,405,0.59
8609,804,0.77
8609,800,0.91
8609,936,0.48
8609,784,0.64
8609,51,0.78
8609,556,0.79
8609,819,0.66
8609,402,0.38
8609,975,0.62
8609,212,0.34
8609,862,0.74
8609,221,0.89
8609,187,0.31
8609,277,0.51
8609,570,0.47
8609,214,0.68
8609,738,0.73
8610,922,0.59
8610,781,0.47
8610,783,0.95
8610,923,0.76
8610,36,0.72
8610,60,0.78
8610,395,0.79
8610,991,0.76
8610,185,0.47
8610,705,0.74
8610,560,0.49
8610,265,0.32
8610,99,0.85
8610,932,0.45
8610,145,0.65
8610,276,0.48
8610,182,0.69
8610,858,0.21
8610,316,0.66
8610,524,0.92
8610,336,0.22
8610,471,0.3
8610,181,0.45
8610,901,0.68
8610,424,0.96
8610,676,0.98
8610,357,0.34
8610,684,0.46
8610,78,0.81
8610,422,0.56
8610,956,0.69
8610,681,0.43
8610,987,0.66
8610,288,0.49
8610,945,0.43
8610,592,0.17
8610,138,0.2
8610,331,0.61
8610,195,0.99
8610,622,0.58
8610,215,0.9
8610,845,0.85
8610,481,0.8
8610,27,0.27
8610,767,0.6
8610,891,0.31
8610,679,0.15
8610,510,0.37
8610,351,0.77
8610,837,0.33
8610,70,0.7
8610,400,0.17
8610,822,1.0
8610,202,0.13
8610,58,0.59
8610,698,0.19
8610,618,0.28
8610,6,0.61
8610,878,0.94
8610,880,0.99
8610,572,0.86
8610,245,0.91
8610,218,0.71
8610,348,0.3
8610,828,0.94
8610,312,0.77
8610,419,0.94
8610,440,0.78
8610,832,0.73
8610,535,0.43
8610,802,0.2
8610,672,0.46
8610,868,0.43
8610,671,0.15
8610,164,0.95
8610,976,0.38
8610,454,0.16
8610,815,0.35
8610,377,0.27
8610,961,0.5
8610,26,0.23
8610,983,0.31
8610,293,0.26
8610,328,0.65
8610,476,0.7
8610,295,0.52
8610,617,0.19
8610,838,0.84
8610,55,0.79
8610,43,0.6
8610,360,0.19
8610,964,0.48
8610,787,0.11
8610,214,0.49
8610,957,0.82
8610,9,0.62
8610,492,0.68
8610,522,0.59
8610,104,0.99
8610,354,0.62
8611,233,0.56
8611,280,0.18
8611,460,0.81
8611,939,0.96
8611,81,0.91
8611,50,0.66
8611,448,0.34
8611,772,0.14
8611,606,0.18
8611,762,0.51
8611,856,0.79
8611,724,0.11
8611,977,0.64
8611,542,0.37
8611,627,0.48
8611,124,0.59
8611,497,0.17
8611,309,0.82
8611,572,0.12
8611,796,0.61
8611,986,0.98
8611,759,0.16
8611,400,0.71
8611,334,0.54
8611,728,0.18
8611,576,0.32
8611,514,0.52
8611,258,0.22
8611,386,0.61
8611,189,0.76
8611,702,0.8
8611,604,0.95
8611,814,0.46
8611,619,0.19
8611,521,0.14
8611,613,0.31
8611,352,0.78
8611,720,0.17
8611,361,0.43
8611,970,0.75
8611,527,0.91
8611,954,0.89
8611,766,0.33
8611,778,0.73
8611,435,0.3
8611,87,0.69
8611,367,0.5
8611,601,0.92
8611,770,0.98
8611,303,0.56
8611,103,0.13
8611,898,0.15
8611,227,0.76
8611,849,0.15
8611,293,0.69
8611,687,0.93
8611,647,0.97
8611,711,0.11
8611,12,0.84
8611,383,0.48
8611,469,0.64
8611,114,0.52
8611,955,0.2
8611,961,0.56
8611,3,0.68
8611,624,0.62
8611,851,0.62
8611,485,0.82
8611,250,0.7
8611,520,0.87
8611,229,0.11
8611,670,0.66
8611,577,0.89
8611,73,0.69
8611,274,0.72
8611,366,0.34
8611,214,0.56
8611,65,0.29
8611,402,0.47
8611,976,0.52
8611,541,0.57
8611,264,0.25
8611,984,0.86
8611,721,0.49
8611,574,0.6
8611,108,0.53
8611,420,0.73
8611,429,0.97
8611,556,0.8
8611,167,0.3
8611,102,0.88
8611,889,0.66
8611,288,0.48
8611,427,0.6
8611,684,0.92
8611,337,0.73
8611,408,0.57
8611,503,0.47
8611,681,0.62
8611,791,0.2
8612,126,0.99
8612,116,0.67
8612,699,0.41
8612,244,0.85
8612,274,0.56
8612,8,0.81
8612,130,0.11
8612,749,0.45
8612,799,0.25
8612,332,0.4
8612,491,0.77
8612,759,0.35
8612,512,0.18
8612,722,1.0
8612,170,0.19
8612,555,0.4
8612,745,0.27
8612,905,0.67
8612,674,0.88
8612,774,0.77
8612,554,0.51
8612,345,0.68
8612,456,0.54
8612,77,0.74
8612,906,0.41
8612,290,0.65
8612,857,0.46
8612,962,0.34
8612,875,0.62
8612,780,0.7
8612,614,0.81
8612,814,0.82
8612,312,0.84
8612,868,0.42
8612,29,0.12
8612,527,0.38
8612,184,0.9
8612,600,0.65
8612,12,0.26
8612,871,0.31
8612,996,0.72
8612,494,0.63
8612,994,0.98
8612,436,0.82
8612,22,0.43
8612,125,0.33
8612,153,0.87
8612,984,0.43
8612,314,0.37
8612,611,0.51
8612,480,0.71
8612,931,0.37
8612,35,0.96
8612,34,0.39
8612,912,0.73
8612,691,0.35
8612,52,0.19
8612,728,0.48
8612,510,0.69
8612,668,0.31
8612,62,0.95
8612,385,0.43
8612,863,0.79
8612,146,0.62
8612,820,0.31
8612,477,0.84
8612,74,0.42
8612,482,0.46
8612,917,0.38
8612,240,0.32
8612,339,0.8
8612,714,0.97
8612,33,0.64
8612,387,0.5
8612,402,0.55
8612,836,0.22
8612,744,0.26
8612,229,0.6
8612,105,0.65
8612,331,0.9
8612,821,0.89
8612,541,0.3
8612,880,0.93
8612,903,0.72
8612,467,0.53
8612,594,0.44
8612,140,0.94
8612,729,0.65
8612,373,0.61
8612,248,0.22
8612,581,0.12
8612,257,0.29
8612,672,0.24
8612,446,0.67
8612,500,0.38
8612,129,0.77
8612,384,0.28
8612,586,0.37
8612,786,0.69
8612,734,0.24
8613,75,0.54
8613,743,0.57
8613,463,0.8
8613,919,0.88
8613,645,0.58
8613,258,0.56
8613,56,0.76
8613,53,0.6
8613,681,0.23
8613,514,0.18
8613,786,0.66
8613,249,0.96
8613,315,0.1
8613,341,0.59
8613,914,0.16
8613,118,0.68
8613,394,0.71
8613,417,0.39
8613,202,0.23
8613,167,0.49
8613,929,0.95
8613,593,0.94
8613,910,0.56
8613,107,0.37
8613,251,0.15
8613,921,0.67
8613,260,0.99
8613,212,0.4
8613,839,0.39
8613,680,0.31
8613,987,0.26
8613,61,0.47
8613,278,0.91
8613,185,0.55
8613,216,0.46
8613,864,0.59
8613,395,0.47
8613,528,0.3
8613,625,0.62
8613,335,0.26
8613,510,0.13
8613,989,0.59
8613,900,0.67
8613,988,0.15
8613,259,0.75
8613,191,0.48
8613,923,0.69
8613,643,0.43
8613,141,0.67
8613,890,0.87
8613,857,0.3
8613,232,0.73
8613,77,0.8
8613,99,0.18
8613,565,0.38
8613,901,0.34
8613,894,0.66
8613,508,0.42
8613,484,0.74
8613,126,0.77
8613,169,0.95
8613,379,0.67
8613,655,0.46
8613,592,0.11
8613,152,0.2
8613,545,0.11
8613,43,0.23
8613,140,0.98
8613,665,0.25
8613,256,0.1
8613,747,0.32
8613,583,0.72
8613,575,0.97
8613,293,0.49
8613,93,0.22
8613,596,0.22
8613,547,0.97
8613,250,0.82
8613,513,0.14
8613,735,0.17
8613,280,0.6
8613,702,0.41
8613,634,0.86
8613,424,0.56
8613,925,0.29
8613,699,0.69
8613,903,0.87
8613,403,0.43
8613,652,0.75
8613,20,0.8
8613,957,0.25
8613,79,0.75
8613,364,0.84
8613,606,0.77
8613,207,0.6
8613,277,0.82
8613,718,0.73
8613,314,0.35
8613,701,0.33
8613,22,0.43
8614,314,0.52
8614,125,0.5
8614,905,0.63
8614,264,0.14
8614,373,0.62
8614,80,0.92
8614,71,0.74
8614,662,0.95
8614,786,0.87
8614,260,0.49
8614,368,0.67
8614,299,0.85
8614,386,0.31
8614,534,0.93
8614,972,0.88
8614,555,0.95
8614,337,0.89
8614,24,0.19
8614,42,0.86
8614,583,0.52
8614,618,0.57
8614,92,0.38
8614,263,0.33
8614,304,0.91
8614,614,0.95
8614,325,0.42
8614,881,0.74
8614,470,0.55
8614,685,0.81
8614,399,0.63
8614,970,0.76
8614,149,0.32
8614,911,0.84
8614,179,0.79
8614,649,0.74
8614,276,0.84
8614,440,0.26
8614,111,0.86
8614,698,0.32
8614,751,0.88
8614,202,0.32
8614,330,0.51
8614,806,0.23
8614,521,0.77
8614,701,0.74
8614,218,0.57
8614,476,0.43
8614,537,0.38
8614,193,0.61
8614,451,0.97
8614,6,0.66
8614,20,0.55
8614,757,0.33
8614,830,0.77
8614,611,0.11
8614,655,0.31
8614,894,0.3
8614,567,0.63
8614,763,0.64
8614,372,0.34
8614,466,0.24
8614,312,0.47
8614,273,0.87
8614,493,0.18
8614,741,0.7
8614,336,0.39
8614,300,0.27
8614,316,0.87
8614,559,0.35
8614,258,0.35
8614,690,0.33
8614,664,0.66
8614,154,0.64
8614,519,0.96
8614,658,0.25
8614,183,0.44
8614,852,0.74
8614,703,0.2
8614,398,0.32
8614,227,0.76
8614,187,0.86
8614,77,0.68
8614,247,0.45
8614,661,0.74
8614,598,0.35
8614,983,0.71
8614,268,0.12
8614,437,0.9
8614,236,0.59
8614,654,0.94
8614,682,0.86
8614,353,0.4
8614,613,0.71
8614,1,0.93
8614,383,0.74
8614,500,0.67
8614,169,0.44
8614,508,0.58
8614,645,0.6
8614,482,0.55
8615,793,0.79
8615,565,0.49
8615,137,0.67
8615,645,0.28
8615,177,0.78
8615,568,0.43
8615,731,0.33
8615,605,0.32
8615,31,0.32
8615,960,0.96
8615,815,0.62
8615,386,0.5
8615,988,0.7
8615,127,0.18
8615,860,0.9
8615,476,0.38
8615,552,0.61
8615,241,0.19
8615,110,0.75
8615,113,0.69
8615,596,0.34
8615,834,0.55
8615,818,0.68
8615,254,0.1
8615,340,0.45
8615,612,0.91
8615,956,0.14
8615,515,0.77
8615,514,0.46
8615,466,0.68
8615,100,0.41
8615,985,0.56
8615,27,0.46
8615,7,0.16
8615,673,0.59
8615,923,0.47
8615,341,0.26
8615,164,0.49
8615,747,0.84
8615,937,0.82
8615,485,0.94
8615,147,0.91
8615,404,0.15
8615,784,0.74
8615,626,0.66
8615,278,0.71
8615,940,0.46
8615,350,0.8
8615,760,0.79
8615,523,0.29
8615,431,0.66
8615,737,0.53
8615,135,0.88
8615,145,0.24
8615,943,0.27
8615,150,0.22
8615,858,0.64
8615,276,0.15
8615,269,0.11
8615,107,0.52
8615,829,0.9
8615,602,0.15
8615,58,0.47
8615,628,0.72
8615,384,0.33
8615,524,0.31
8615,788,0.79
8615,43,0.88
8615,882,0.45
8615,343,0.16
8615,538,0.54
